,mwd_nom,mwd_nom_GDP,mwd_tips,mwd_tips_GDP,mwd_agg,mwd_agg_GDP,debt_nom,debt_nom_GDP,debt_tips,debt_tips_GDP,debt_agg,debt_agg_GDP,mat_nom,mat_tips,mat_agg
1999-01-31,33956169.698125,3.6078747346250095,3667332.1974340724,0.3896574700923884,37623501.89555907,3.997532204717398,5336555.775,0.5670140337295712,243728.2378521155,0.025896352835987804,5580284.012852116,0.5929103865655589,6.362937281982215,15.046808813590415,6.742219895780803
1999-02-28,34344836.05125,3.634487955335041,3647021.510946396,0.3859402832671275,37991857.5621964,4.020428238602168,5312105.41,0.5621451533879844,243728.2378521155,0.025792155290149,5555833.647852115,0.5879373086781334,6.465390537355696,14.96347548025708,6.8381920644589576
1999-03-31,34024311.703541666,3.5860815875236933,3626710.824458719,0.38224670124658233,37651022.528000385,3.9683282887702758,5316734.570625001,0.5603711873908196,243728.2378521155,0.025688376997501084,5560462.808477116,0.5860595643883206,6.39947532674026,14.880142146923745,6.771203014000941
1999-04-30,33774201.114322916,3.5453974995641473,6894510.553721167,0.7237411891739925,40668711.66804408,4.26913868873814,5271654.901875,0.5533842841880464,379426.68859597156,0.03982976321075981,5651081.590470972,0.5932140473988062,6.406754945645294,18.17086346570289,7.196624401357242
1999-05-31,33942615.18604167,3.5432980817223907,6862891.663004837,0.716423019596725,40805506.849046506,4.259721101319116,5264081.798125001,0.5495219161838913,379426.68859597156,0.03960867041291668,5643508.486720972,0.5891305865968081,6.447964998973154,18.087530132369558,7.230521039360674
1999-06-30,33616078.45911458,3.489731205928493,6831272.772288505,0.7091637948983045,40447351.23140308,4.198895000826798,5245531.195625,0.5445457871389711,379426.68859597156,0.03938880488888382,5624957.884220971,0.5839345920278549,6.408517499076519,18.004196799036222,7.190694057437346
1999-07-31,33336039.74697917,3.4414500721901753,6799653.881572174,0.701963086173884,40135693.62855134,4.143413158364059,5289374.929375,0.546049256921348,377902.6392307884,0.03901282440663953,5667277.568605789,0.5850620813279875,6.302453539801951,17.99313679156278,7.0820059795351
1999-08-31,34133809.44765625,3.498287801049826,6768161.994969608,0.6936518052237788,40901971.44262586,4.191939606273605,5355042.2631250005,0.5488247378870497,377902.6392307884,0.03873028572544441,5732944.902355789,0.5875550236124941,6.374143801385621,17.909803458229444,7.1345481492100795
1999-09-30,33804173.89447916,3.4394136535732946,6736670.108367043,0.6854240906067759,40540844.002846204,4.124837744180071,5290928.945625,0.5383268146848811,377902.6392307884,0.038449793245917234,5668831.584855788,0.5767766079307983,6.389081055876094,17.82647012489611,7.151534385172168
1999-10-31,33500228.561510418,3.383803706937768,6705178.221764477,0.6772791678368792,40205406.7832749,4.061082874774647,5308313.02875,0.5361840821858691,376601.7684045689,0.0380399332985698,5684914.797154568,0.5742240154844389,6.3108992216683655,17.804425747043652,7.072297161498117
1999-11-30,34349903.57369791,3.4577923510729662,6673794.741064097,0.6718096415837517,41023698.314762,4.129601992656718,5310557.116875,0.5345809410867481,376601.7684045689,0.0379101708799843,5687158.885279569,0.5724911119667324,6.468229757768075,17.72109241371032,7.213390577313784
1999-12-31,33999370.14729166,3.4108314115900042,6642411.260363715,0.6663695497121573,40641781.40765537,4.077200961302162,5292330.276875,0.5309288457601622,376601.7684045689,0.037780851109001236,5668932.045279569,0.5687096968691634,6.424272176635111,17.637759080376984,7.169213016320622
2000-01-31,33676437.289843746,3.3669100792781,6835361.965691113,0.6833872864793874,40511799.25553486,4.050297365757487,5208979.2,0.5207844410702908,400704.04903141066,0.04006167546405745,5609683.249031411,0.5608461165343482,6.46507424906664,17.05838007430591,7.221762345053935
2000-02-29,33673116.577343754,3.339472068655704,6801969.961605162,0.6745733988251877,40475086.538948916,4.014045467480892,5167713.114375,0.5124988524493272,400704.04903141066,0.03973911878527991,5568417.16340641,0.5522379712346072,6.516057651047893,16.975046740972576,7.26868791457226
2000-03-31,33381499.77614583,3.283896572220757,6768577.95751921,0.6658571395102437,40150077.73366504,3.9497537117310006,5191398.861875,0.5107025460768673,400704.04903141066,0.03941915917239701,5592102.910906411,0.5501217052492643,6.430155082341195,16.891713407639237,7.179781626579045
2000-04-30,33025330.894947913,3.2227003562692915,6735185.95343326,0.6572375078001025,39760516.84838118,3.879937864069394,5037643.87,0.49158679881964035,399379.2025835426,0.0389724936457615,5437023.072583543,0.5305592924654019,6.555709722082421,16.86413791670683,7.312920382640188
2000-05-31,32847189.18911458,3.1980056153906626,6701904.353217965,0.6524980762282361,39549093.542332545,3.850503691618899,4962471.92875,0.48314676190376393,399379.2025835426,0.03888359899469506,5361851.131333543,0.522030360898459,6.619118387111659,16.7808045833735,7.376014845174621
2000-06-30,32563734.04609375,3.163176823573173,6668622.75300267,0.6477768460948707,39232356.79909642,3.810953669668044,4975245.311875,0.48328550527521325,399379.2025835426,0.03879490710866249,5374624.514458543,0.5220804123838757,6.545151445772951,16.697471250040167,7.299553055949401
2000-07-31,32224071.17635417,3.123042825575491,6635341.152787374,0.6430737590247265,38859412.32914154,3.7661165846002174,4931481.499375,0.4779417172893624,397484.9266654044,0.03852283101359631,5328966.4260404045,0.5164645483029587,6.534359133343225,16.69331516154041,7.2921105562332
2000-08-31,32223884.650364585,3.111251433042212,6602217.408898591,0.6374513376511722,38826102.05926318,3.7487027706933844,4876959.51625,0.4708757944132596,397484.9266654044,0.03837760596273814,5274444.442915405,0.5092534003759978,6.607371773949485,16.60998182820708,7.3611737652131515
2000-09-30,31910276.75734375,3.069357463005483,6569093.665009807,0.6318621683918693,38479370.42235356,3.701219631397352,4838094.76125,0.46536237761563487,397484.9266654044,0.03823292838761961,5235579.687915405,0.5035953060032545,6.595628719992084,16.526648494873747,7.349591204040001
2000-10-31,31606762.693906248,3.028702380386705,6535969.921121024,0.6263060804405539,38142732.61502727,3.6550084608272586,4879627.11125,0.467587851067447,396139.19822448766,0.03795984246302783,5275766.309474488,0.5055476935304748,6.477290574322109,16.499174912292226,7.229799497852781
2000-11-30,31508644.60234375,3.015981611393214,6502958.321268984,0.6224578354330372,38011602.923612736,3.638439446826251,4886404.106250001,0.46772259220538076,396139.19822448766,0.037918119058292836,5282543.304474489,0.5056407112636736,6.448227350259943,16.415841578958894,7.195701148614466
2000-12-31,31202427.12265625,2.9833879386154423,6469946.721416941,0.618617293336911,37672373.84407319,3.6020052319523534,4842112.110625001,0.46297356328966943,396139.19822448766,0.037876441513666426,5238251.308849488,0.5008500048033359,6.443970401715619,16.332508245625554,7.191784361401214
2001-01-31,30891673.323854167,2.9504290138253975,6639239.237289853,0.6341062806818532,37530912.561144024,3.5845352945072504,4816026.414375,0.4599732722587487,416929.44352643925,0.039820462750672685,5232955.857901439,0.49979373500942137,6.414348814958304,15.9241313857193,7.172029266112511
2001-02-28,31775880.261197917,3.0225380998637634,6604495.116995982,0.6282229778496773,38380375.3781939,3.6507610777134407,4807334.54375,0.4572761383110706,416929.44352643925,0.03965854345040738,5224263.98727644,0.496934681761478,6.609874967513886,15.840798052385962,7.346561251818116
2001-03-31,31555548.76796875,2.989374929303595,6569750.996702111,0.6223770363088761,38125299.764670864,3.6117519656124712,4868093.153125,0.46117263662479224,416929.44352643925,0.039497282551827585,5285022.59665144,0.5006699191766198,6.482116873156409,15.757464719052628,7.213838553656674
2001-04-30,31262786.838541664,2.949597777011195,6535006.876408242,0.6165682494960129,37797793.714949906,3.566166026507208,4813293.531875,0.4541271376427021,415561.2862781739,0.03920759376150333,5228854.818153175,0.4933347314042054,6.495092524798371,15.725735510486778,7.2286944330001575
2001-05-31,31129914.072343748,2.937151955048138,6500376.7692183945,0.6133198534338852,37630290.841562144,3.550471808482023,4769656.296875,0.45002389935024084,415561.2862781739,0.039208802234331444,5185217.583153174,0.48923270158457227,6.526657715932184,15.642402177153448,7.257225032142016
2001-06-30,30874165.467395835,2.9131114944399843,6465746.662028546,0.6100712565391665,37339912.12942438,3.5231827509791507,4831363.4243749995,0.4558601054407988,415561.2862781739,0.03921001074440775,5246924.710653174,0.4950701161852066,6.390362875959764,15.559068843820114,7.116532862308986
2001-07-31,30606001.333072916,2.88789805388864,6431116.554838699,0.6068224588025586,37037117.88791162,3.494720512691199,4891247.474375,0.4615246503002443,413372.2203090214,0.03900466505149273,5304619.694684021,0.5005293153517371,6.257299695714891,15.557689266180104,6.982049613288591
2001-08-31,30662861.963333335,2.8876029835953334,6396668.869812949,0.6023912619647487,37059530.83314628,3.489994245560082,4889188.6575,0.46042785476580156,413372.2203090214,0.038928357637559426,5302560.877809022,0.499356212403361,6.271564488782122,15.474355932846773,6.988987337842503
2001-09-30,30418509.981458332,2.8589875189945264,6362221.184787195,0.5979750806820128,36780731.16624553,3.4569625996765394,4929560.863125,0.46332160879638795,413372.2203090214,0.038852199508882336,5342933.083434021,0.5021738083052703,6.170632806057922,15.391022599513436,6.883996223026948
2001-10-31,30172891.236614585,2.830354139018759,7091507.621540237,0.6652156000268511,37264398.85815482,3.49556973904561,4974583.936875001,0.4666385506518717,442645.51334301685,0.041522158118151256,5417229.450218017,0.508160708770023,6.065410016092519,16.02073760554499,6.878866623723148
2001-11-30,30145338.02520833,2.816973823779956,7054620.49542832,0.6592290076729311,37199958.52063665,3.476202831452887,5015843.49125,0.46871260183623936,442645.51334301685,0.04136363716532923,5458489.004593017,0.5100762390015686,6.01002365360802,15.93740427221166,6.815065211148166
2001-12-31,29921535.092604168,2.7853856005902777,7017733.369316401,0.6532784302402764,36939268.46192057,3.4386640308305543,5056051.328125,0.4706661112679908,442645.51334301685,0.041205721404858044,5498696.841468017,0.5118718326728489,5.9179650582582894,15.854070938878325,6.717822336257165
2002-01-31,29703575.156927083,2.75453935706654,7093421.890223738,0.6578033004334146,36796997.04715082,3.4123426574999547,5080873.7993749995,0.471171122490378,453052.7402296629,0.04201351511379999,5533926.539604662,0.513184637604178,5.846154880009209,15.656945119960907,6.649346857752029
2002-02-28,29771910.269479167,2.7520607437710427,7055667.4952046,0.6522129537169814,36827577.76468377,3.404273697488024,5106320.266875001,0.4720188736426353,453052.7402296629,0.04187936380159483,5559373.007104663,0.5138982374442301,5.830404031374862,15.573611786627575,6.624412090647552
2002-03-31,29549024.786822915,2.7227359343189423,7017913.1001854595,0.6466516008448301,36566937.88700838,3.3693875351637725,5142632.418125,0.4738576038579288,453052.7402296629,0.04174564084142141,5595685.158354662,0.5156032446993503,5.745894783900668,15.49027845329424,6.534845484008683
2002-04-30,29305026.688437503,2.691631169109923,6980158.70516632,0.6411191136561076,36285185.393603824,3.332750282766031,5148787.363125,0.47290987641975296,451515.49354904896,0.041471150621820815,5600302.856674049,0.5143810270415737,5.691636616869557,15.45940018647013,6.479146989409989
2002-05-31,29216098.00661458,2.6755749988693522,6942532.414037233,0.6357887405646242,36158630.420651816,3.3113637394339763,5141855.8931249995,0.47088495774896383,451515.49354904896,0.041349244032125164,5593371.386674048,0.512234201781089,5.68201416256695,15.376066853136798,6.464550254395426
2002-06-30,28984695.859270837,2.6465807721238583,6904906.122908144,0.6304841654001305,35889601.98217898,3.277064937523989,5135974.630625,0.4689637514060847,451515.49354904896,0.04122769579314774,5587490.124174049,0.5101914471992325,5.64346554331474,15.29273351980346,6.423206338549767
2002-07-31,28751504.56713542,2.6175710000268966,7293383.001930214,0.6639982194101822,36044887.56906563,3.281569219437079,5180084.391249999,0.47160101303800805,475306.5959685593,0.04327247496991631,5655390.987218559,0.5148734880079243,5.550393081568586,15.344586134067995,6.37354475588491
2002-08-31,29146217.899114583,2.6473031261582265,7253774.118932834,0.6588483956293993,36399992.018047415,3.306151521787626,5208717.03,0.47309921735030613,475306.5959685593,0.043171317861773646,5684023.62596856,0.5162705352120798,5.5956616055824755,15.261252800734662,6.403912864075199
2002-09-30,28904700.193489585,2.6192292082666224,7214165.235935454,0.6537190205307783,36118865.42942504,3.272948228797401,5189628.958125001,0.4702635784559666,475306.5959685593,0.04307039722636664,5664935.55409356,0.5133339756823333,5.569704583260376,15.177919467401328,6.375865194675525
2002-10-31,28713496.4584375,2.5958206733646043,7174556.352938076,0.6486100266518872,35888052.81137557,3.2444307000164914,5259131.865,0.47544760837045186,473756.5246493418,0.04282957955351184,5732888.389649342,0.5182771879239637,5.459740732026216,15.143973707271755,6.260029913746621
2002-11-30,28955032.5696875,2.6088267290577813,7135076.642550629,0.6428650568484865,36090109.21223813,3.2516917859062677,5317283.98125,0.4790833007315622,473756.5246493418,0.042685107730274736,5791040.505899342,0.5217684084618369,5.445455362510219,15.060640373938417,6.232059536705552
2002-12-31,28703655.29,2.577454184780196,7095596.932163185,0.637151464562391,35799252.222163185,3.214605649342587,5317091.380625,0.4774499725345126,473756.5246493418,0.0425411232363071,5790847.905274342,0.5199910957708197,5.398375396479647,14.977307040605089,6.182039799311081
2003-01-31,28470065.010364585,2.547855408718168,7056117.221775738,0.6314691034778392,35526182.232140325,3.179324512196007,5302965.99375,0.4745753332317884,471328.0130062166,0.0421802910102627,5774294.006756217,0.5167556242420511,5.368705936247563,14.970714718971458,6.152472006200739
2003-02-28,28601824.158802085,2.5491477636148865,7016839.887358555,0.6253783537438873,35618664.04616064,3.1745261173587735,5318891.661875,0.4740481134874019,471328.0130062166,0.0420072770048862,5790219.674881217,0.5160553904922881,5.377403033759002,14.887381385638127,6.1515220572164795
2003-03-31,28367098.715104166,2.5178575568388655,6977562.55294137,0.6193269455816748,35344661.26804554,3.1371845024205403,5354577.95125,0.47527118277552327,471328.0130062166,0.04183497266379474,5825905.964256217,0.517106155439318,5.297728219360782,14.804048052304795,6.066809434428955
2003-04-30,28109521.660833333,2.4847611681204524,6938285.218524186,0.6133146587248589,35047806.87935752,3.0980758268453115,5329770.7425,0.47112887710220475,469756.56728932646,0.04152446601382249,5799527.309789326,0.5126533431160273,5.2740583073650535,14.769958956743752,6.043217836080966
2003-05-31,28336753.187604167,2.486383502891359,6899138.837916741,0.6053588735867301,35235892.025520906,3.0917423764780887,5377043.461875,0.47180395260612434,469756.56728932646,0.04121837712141248,5846800.029164326,0.5130223297275368,5.269950557126984,14.686625623410416,6.026525937224009
2003-06-30,28084814.87932292,2.446112493453853,6859992.457309298,0.5974870522353972,34944807.33663222,3.0435995456892506,5391730.623125,0.46960536130412095,469756.56728932646,0.0409145444990777,5861487.190414326,0.5105199058031986,5.208868328634194,14.603292290077084,5.961764685552798
2003-07-31,27847698.9565625,2.407581556674829,7170207.325514489,0.6199025255684663,35017906.28207699,3.027484082243295,5425651.8237499995,0.46907643192262155,504711.605388292,0.04363500030893006,5930363.429138292,0.5127114322315516,5.132599706207328,14.206543398181228,5.904849964172474
2003-08-31,28187363.448645834,2.422679446345486,7128148.025065465,0.6126581417342142,35315511.4737113,3.0353375880797,5453822.2299999995,0.46875129150391925,504711.605388292,0.04337952483331646,5958533.835388292,0.5121308163372357,5.168368578938048,14.123210064847896,5.926879405126335
2003-09-30,28010875.3940625,2.393414888511754,7086088.72461644,0.6054773375061058,35096964.11867894,2.9988922260178597,5460880.922499999,0.4666099691790353,504711.605388292,0.043125545122986955,5965592.5278882915,0.5097355143020222,5.129369380433053,14.03987673151456,5.883231875895924
2003-10-31,27870574.755729165,2.3674839249482456,7044029.424167415,0.5983596167190883,34914604.17989658,2.9658435416673337,5528701.08,0.46963907445264885,503129.89996051905,0.0427386934341026,6031830.979960519,0.5123777678867515,5.0410710133254595,14.000419026418754,5.788392329939774
2003-11-30,28159872.698541667,2.381903456090045,7002101.932504038,0.5922729470928995,35161974.63104571,2.9741764031829447,5577726.26125,0.4717920993827367,503129.89996051905,0.04255725373503772,6080856.161210519,0.5143493531177744,5.0486293840155,13.91708569308542,5.78240525657262
2003-12-31,27990389.739270836,2.357516638658585,6960174.440840661,0.5862271731510205,34950564.1801115,2.9437438118096058,5613520.664375,0.4728040049099584,503129.89996051905,0.04237658430669828,6116650.5643355185,0.5151805892166567,4.986245070211608,13.833752359752085,5.714003736603572
2004-01-31,27917856.01619792,2.3414249265500096,7279554.027102231,0.6105242910965457,35197410.04330015,2.9519492176465554,5658097.961874999,0.47453542267391313,539295.8724501847,0.04522986284504681,6197393.834325184,0.51976528551896,4.93414150909229,13.49825652109854,5.679388947069021
2004-02-29,28171892.834583335,2.350353118579114,7234612.704398052,0.6035765729812925,35406505.538981386,2.9539296915604067,5740797.795,0.4789490745203565,539295.8724501847,0.044992920535823225,6280093.667450185,0.5239419950561798,4.907313206383946,13.414923187765211,5.637894498690969
2004-03-31,27994045.09177083,2.323280566887792,7189671.381693868,0.5966848931135316,35183716.4734647,2.9199654600013236,5795788.954375001,0.4810038636195744,539295.8724501847,0.04475721947860354,6335084.826825186,0.5257610830981779,4.830066331286837,13.331589854431874,5.553787744795983
2004-04-30,27811655.784635417,2.296052221109247,7144730.058989687,0.5898488550340844,34956385.843625106,2.8859010761433312,5784914.19625,0.4775862750524958,537688.5177452046,0.04439005447909543,6322602.713995204,0.5219763295315912,4.807617683018355,13.287860579487718,5.528796830180151
2004-05-31,28049374.520364583,2.3035393778093063,7099922.68251092,0.5830772257217808,35149297.2028755,2.886616603531087,5809057.848125,0.4770656647410404,537688.5177452046,0.04415737230513823,6346746.365870204,0.5212230370461787,4.82855830561545,13.204527246154385,5.538160055030996
2004-06-30,27856174.247604165,2.2756814714903615,7055115.306032152,0.5763603802322669,34911289.55363632,2.8520418517226283,5829591.29875,0.4762424583866826,537688.5177452046,0.04392590979614215,6367279.816495204,0.5201683681828247,4.778409466471033,13.12119391282105,5.482920581437999
2004-07-31,27663328.116979167,2.2480811016725677,9207595.795743797,0.748262176290587,36870923.91272296,2.9963432779631547,5835946.485625,0.47426256700665803,673844.0875540233,0.05476044503026402,6509790.573179023,0.529023012036922,4.740161374871923,13.664282236513069,5.663918600489974
2004-08-31,27840684.248802084,2.2490551438865216,9151442.121780958,0.7392813263509084,36992126.37058304,2.9883364702374298,5812509.005625,0.46955215472299755,673844.0875540233,0.0544351747157976,6486353.093179024,0.5239873294387951,4.789787718498075,13.58094890317973,5.703070097969774
2004-09-30,27666476.756145835,2.221706613590217,9095288.447818125,0.7303807664103609,36761765.20396396,2.952087380000578,5819091.043125,0.46729163129607787,673844.0875540233,0.05411183646702959,6492935.130679023,0.5214034677631074,4.754432702824363,13.497615569846399,5.661810023369116
2004-10-31,27473755.82286459,2.193125767857449,9244548.624153463,0.737957268404089,36718304.44701805,2.931083036261538,5881759.0337499995,0.4695185245298754,710304.0128233595,0.05670087641381071,6592063.046573359,0.5262194009436861,4.671010094976349,13.01491820017695,5.570077862969576
2004-11-30,27592703.111718748,2.1887276352455807,9185356.623084852,0.7286072625481003,36778059.7348036,2.917334897793681,5863958.97625,0.46514504256068495,710304.0128233595,0.05634323016479115,6574262.989073359,0.5214882727254762,4.705473422217608,12.931584866843622,5.594248328052885
2004-12-31,27411181.476197917,2.1606140604886157,9126164.622016236,0.719345848619622,36537346.09821415,2.879959909108238,5870817.634374999,0.4627517109545093,710304.0128233595,0.05598783980399618,6581121.647198359,0.5187395507585054,4.669056881566052,12.848251533510284,5.551841776662557
2005-01-31,27182591.462395832,2.1290814243838407,9373927.123113448,0.7342145482691826,36556518.58550928,2.8632959726530234,5864503.155625,0.4593382771894518,739134.5033378224,0.05789284451980032,6603637.658962822,0.5172311217092521,4.63510560759497,12.682302180160953,5.535815329887574
2005-02-28,27468042.011406247,2.142782300141153,9312332.58116863,0.7264551808851096,36780374.59257488,2.8692374810262624,5918850.601875,0.461729609326029,739134.5033378224,0.05765989183059443,6657985.105212823,0.5193895011566234,4.640772991077828,12.598968846827619,5.524250056338808
2005-03-31,27283410.4925,2.1198148935935857,9250738.03922381,0.7187463707174716,36534148.53172381,2.8385612643110574,5925002.970625,0.46034968924320285,739134.5033378224,0.05742787651034767,6664137.473962823,0.5177775657535505,4.604792711120279,12.515635513494287,5.482202111595819
2005-04-30,27055365.613697916,2.0936381509883017,9189143.497278992,0.7110878365313585,36244509.110976905,2.80472598751966,5872895.336250001,0.45446503692816653,737328.5020979868,0.05705704013927058,6610223.838347987,0.5115220770674371,4.606818964864013,12.462753672389308,5.483098605634368
2005-05-31,27355387.520572916,2.1049774918050597,9127699.455437493,0.702369940517473,36483086.97601041,2.8073474323225325,5867607.356249999,0.4515081866914589,737328.5020979868,0.05673690053980622,6604935.858347986,0.5082450872312652,4.662102601571453,12.379420339055974,5.523609579024057
2005-06-30,27158970.379947916,2.078137383220183,9066255.413595993,0.6937274880908917,36225225.793543905,2.7718648713110747,5881201.166874999,0.45001499807020806,737328.5020979868,0.05641855720181783,6618529.668972986,0.5064335552720259,4.617929162654191,12.29608700572264,5.473304133297791
2005-07-31,26920521.53427083,2.04833408185895,9278952.717445124,0.7060188292007908,36199474.25171596,2.754352911059741,5906635.134375,0.4494252475548684,762610.2508752325,0.058025642855921496,6669245.385250233,0.50745089041079,4.5576747034196785,12.1673590235587,5.427821614087714
2005-08-31,27150445.123489585,2.0564022843423846,9215401.863205522,0.6979838951602878,36365846.98669511,2.7543861795026725,5923913.119375,0.44868319526699724,762610.2508752325,0.05776087481549126,6686523.3702502325,0.5064440700824885,4.5831943474475,12.084025690225367,5.43867791571544
2005-09-30,26937486.592187498,2.0309629294602733,9151851.008965919,0.6900075874392849,36089337.60115342,2.720970516899558,5923294.59625,0.446589242989919,762610.2508752325,0.057497314898086814,6685904.847125233,0.5040865578880058,4.547720217941118,12.000692356892033,5.397823993362828
2005-10-31,26787942.49041667,2.010472257135709,9088300.154726315,0.6820895383113549,35876242.64514299,2.692561795447064,6002633.093125,0.4505059434038232,760761.558958607,0.05709621069735996,6763394.652083606,0.5076021541011831,4.462698631555162,11.94631885339623,5.304472752316849
2005-11-30,26917364.925364587,2.0064776768932493,9024903.358146433,0.6727355064082101,35942268.28351102,2.679213183301459,6018430.8425,0.44862664562023497,760761.558958607,0.056708785935080795,6779192.401458607,0.5053354315553158,4.472488864586398,11.8629855200629,5.3018510399229415
2005-12-31,26705896.63901042,1.9772064432022824,8961506.561566548,0.6634770123556307,35667403.20057697,2.6406834555579133,6028806.34875,0.4463506662478054,760761.558958607,0.05632399003283599,6789567.907708607,0.5026746562806413,4.429715451807067,11.779652186729566,5.253265551712298
2006-01-31,26454415.788072918,1.9452977822213207,10310656.590017758,0.7581833429430751,36765072.37809068,2.7034811251643958,6028851.401875,0.44332527905216174,849011.2566185537,0.06243115432266059,6877862.658493554,0.5057564333748223,4.38796945299489,12.144310819956727,5.345421129148175
2006-02-28,27918279.468333334,2.045237046326235,10239905.651966212,0.7501549088668449,38158185.12029955,2.7953919551930797,6139423.880624999,0.4497618550597534,849011.2566185537,0.06219685839715958,6988435.137243553,0.511958713456913,4.547377736278933,12.060977486623393,5.460190210100493
2006-03-31,27751762.901197918,2.0254086511576883,10169154.713914666,0.7421760558366072,37920917.61511259,2.7675847069942954,6242191.97875,0.4555742884140033,849011.2566185537,0.06196344175350574,7091203.235368554,0.517537730167509,4.445836173522368,11.977644153290061,5.347599886289497
2006-04-30,27496970.634739585,1.9992818250015099,10231001.127340004,0.743887567731497,37727971.76207959,2.743169392733007,6187400.62,0.44988074387876037,874906.7910008476,0.06361374382123659,7062307.411000848,0.513494487699997,4.444026227404616,11.693818395941667,5.342159377445296
2006-05-31,27637162.861718748,2.003820370599144,10158092.22808993,0.7365080212797783,37795255.08980868,2.740328391878922,6158921.461874999,0.4465498990607271,874906.7910008476,0.06343473311478681,7033828.252875847,0.5099846321755139,4.4873380887868946,11.610485062608332,5.373354840496103
2006-06-30,27445825.589895833,1.9843477822088433,10085183.32883986,0.7291641166414966,37531008.9187357,2.71351189885034,6190987.441875,0.4476116835957086,874906.7910008476,0.06325622614905559,7065894.232875847,0.5108679097447641,4.433190318600227,11.527151729275,5.311572418408594
2006-07-31,27199167.249427084,1.9609804315144916,10329320.73780295,0.7447138234754256,37528487.98723003,2.7056942549899174,6176180.345625,0.44528454449391813,904624.8264773434,0.06522080497231507,7080805.172102343,0.5105053494662332,4.403881643238295,11.418347623761187,5.300031151130733
2006-08-31,27636408.170104165,1.984459320772169,10253935.335596506,0.7362938564980273,37890343.50570067,2.720753177270196,6158903.999375001,0.44224612591016893,904624.8264773434,0.06495747050974691,7063528.825852344,0.5072035964199159,4.487228275178292,11.335014290427853,5.3642229599209585
2006-09-30,27408827.99203125,1.9601712634164703,10178549.933390059,0.7279297417781422,37587377.92542131,2.6881010051946124,6145206.35375,0.4394809185524887,904624.8264773434,0.06469519928212689,7049831.180227343,0.5041761178346156,4.460196519732086,11.251680957094518,5.331670640687483
2006-10-31,27182258.67817708,1.9361189865050703,10103164.531183615,0.7196211655624273,37285423.2093607,2.6557401520674975,6206905.1274999995,0.44210111481414016,902486.1950477501,0.06428165804681568,7109391.32254775,0.5063827728609558,4.3793578473988175,11.194813379554311,5.244531003815801
2006-11-30,27334651.97828125,1.9389009932716306,10027957.34826297,0.7113028722107465,37362609.32654422,2.650203865482377,6216949.338125,0.44098052744141447,902486.1950477501,0.06401513293025812,7119435.53317275,0.5049956603716725,4.396795034286903,11.111480046220978,5.247973544033724
2006-12-31,27101212.693333335,1.9143722501694516,9952750.16534232,0.7030411865697691,37053962.85867566,2.6174134367392208,6216189.971874999,0.43909849048439237,902486.1950477501,0.06374971288223666,7118676.166922749,0.502848203366629,4.359778709459028,11.02814671288764,5.205176073445871
2007-01-31,26828699.99359375,1.887264958431646,11103900.04508844,0.7811038724212107,37932600.03868219,2.668368830852857,6216016.02,0.437265660221963,955475.7038134494,0.06721294042836665,7171491.723813449,0.5044786006503297,4.316060304103552,11.62133165790724,5.289359801214619
2007-02-28,27762321.430781253,1.944477176053194,11024277.069770655,0.7721420270312166,38786598.50055191,2.7166192030844107,6240214.32375,0.4370655514692899,955475.7038134494,0.06692166225979508,7195690.02756345,0.503987213729085,4.448937166327604,11.537998324573909,5.390254214950604
2007-03-31,27553503.699635416,1.9214882262912127,10944654.094452867,0.7632431872393551,38498157.79408828,2.6847314135305678,6280150.2212499995,0.4379564516011697,955475.7038134494,0.0666316463923659,7235625.925063449,0.5045880979935355,4.387395640060211,11.454664991240575,5.320639595357563
