,mwd_nom,mwd_nom_GDP,mwd_tips,mwd_tips_GDP,mwd_agg,mwd_agg_GDP,debt_nom,debt_nom_GDP,debt_tips,debt_tips_GDP,debt_agg,debt_agg_GDP,mat_nom,mat_tips,mat_agg
2007-04-30,27293279.422864582,1.895092627778716,10977055.145644246,0.7621852969344454,38270334.568508826,2.6572779247131613,6224309.64625,0.4321812392298552,976585.2149370315,0.06780861370856173,7200894.8611870315,0.4999898529384169,4.384948849597825,11.240243020013391,5.314663705866156
2007-05-31,27427980.149843752,1.897356417515458,10895673.044399494,0.7537184678201444,38323653.194243245,2.6510748853356025,6168833.015,0.4267348468843834,976585.2149370315,0.06755620409117312,7145418.229937031,0.49429105097555653,4.446218609443711,11.15690968668006,5.3633883925337384
2007-06-30,27213541.020989582,1.8755149193972713,10814290.943154743,0.7453041113225908,38027831.96414433,2.620819030719862,6224755.990625,0.42900050092783537,976585.2149370315,0.0673047340390027,7201341.205562031,0.4963052349668381,4.371824544122764,11.073576353346727,5.280659654728363
2007-07-31,26961094.742604166,1.8512000928449108,10949639.5804521,0.7518230992275118,37910734.323056266,2.6030231920724227,6274706.04,0.43083326232548086,994886.4848512926,0.06831080008841538,7269592.524851292,0.49914406241389625,4.296790091955314,11.005918511486023,5.214973768262448
2007-08-31,29669708.320520837,2.0301891915718,10866732.37338116,0.7435705930712879,40536440.693902,2.7737597846430875,6425897.691875,0.4397005828051156,994886.4848512926,0.06807642888046088,7420784.176726292,0.5077770116855764,4.617208325310821,10.92258517815269,5.462554863276567
2007-09-30,29420240.61494792,2.0062121138844042,10783825.166310221,0.7353658648077432,40204065.781258136,2.7415779786921473,6419020.100625,0.4377229966840691,994886.4848512926,0.06784286178932292,7413906.585476292,0.505565858473392,4.583291554435756,10.83925184481936,5.422790983098865
2007-10-31,29177779.551354166,1.982851820995483,10700917.959239276,0.7272086837333072,39878697.510593444,2.7100605047287902,6499867.824375,0.4417154063799814,992479.0176839312,0.06744649036952016,7492346.842058931,0.5091618967495015,4.488980443869223,10.782009260217059,5.322590951973948
2007-11-30,29610027.891510416,2.0126148888643085,10618211.374432283,0.7217274628578763,40228239.2659427,2.7343423517221845,6557329.313750001,0.44570638894343934,992479.0176839312,0.06745951254064189,7549808.331433931,0.5131659014840813,4.515562125181273,10.698675926883727,5.3283788806201615
2007-12-31,29369731.27890625,1.9966671856280278,10535504.789625289,0.716244098310154,39905236.068531536,2.712911283938182,6576759.17375,0.4471133598500448,992479.0176839312,0.0674725372260077,7569238.191433931,0.5145858970760525,4.4656844660103205,10.615342593550393,5.272028050813898
2008-01-31,29121247.73630208,1.9801565627683504,11495239.146964569,0.7816414132928217,40616486.88326665,2.761797976061172,6598200.373125,0.4486576224210627,1028230.1263798565,0.06991653143519284,7626430.499504857,0.5185741538562556,4.413513699116392,11.179636593061572,5.325753232249826
2008-02-29,30584714.757291667,2.072219090606514,11409553.303099582,0.77303628160661,41994268.06039125,2.8452553722131237,6747170.182499999,0.45714386976305516,1028230.1263798565,0.06966610983066647,7775400.308879856,0.5268099795937217,4.532969219691336,11.09630325972824,5.400913958401847
2008-03-31,30382133.060833335,2.0511205352364255,11323867.459234592,0.7644827648350285,41706000.52006793,2.815603300071454,6844576.25875,0.4620824644274914,1028230.1263798565,0.06941658516680267,7872806.385129857,0.5314990495942941,4.438862525929679,11.012969926394904,5.297475700512863
2008-04-30,30199407.216874998,2.031482216470992,11327766.507488925,0.7620068846729086,41527173.72436392,2.7934891011439005,6922703.92625,0.4656829789762359,1043904.8507913951,0.07022237638113375,7966608.777041394,0.5359053553573696,4.362371630882948,10.851340042055776,5.212653826310536
2008-05-31,31776830.382395834,2.136000171400095,11240774.436589643,0.7555912856723068,43017604.81898548,2.891591457072402,7176971.81625,0.48242738011203234,1043904.8507913951,0.07017002367395005,8220876.667041395,0.5525974037859824,4.427609749065361,10.768006708722444,5.232727184857166
2008-06-30,31811749.67739583,2.136753207622714,11153782.365690362,0.749184829149754,42965532.04308619,2.885938036772468,7564978.301875,0.5081296004165871,1043904.8507913951,0.07011770999714537,8608883.152666396,0.5782473104137325,4.205134292257151,10.684673375389112,4.990836939142175
2008-07-31,32006161.25953125,2.1482088333270775,11288473.875213087,0.7576665972803343,43294635.13474433,2.905875430607412,8233525.557499999,0.5526227337487579,1061381.2263430932,0.0712384252353527,9294906.783843093,0.6238611589841107,3.887297250249806,10.63564494550808,4.6578880392863535
2008-08-31,32701061.579218745,2.2093175013638415,11200025.439684493,0.7566852886311212,43901087.01890324,2.966002789994963,8447171.498125,0.5706996325675627,1061381.2263430932,0.07170801208695302,9508552.724468093,0.6424076446545157,3.871243952662418,10.552311612174744,4.617010421147879
2008-09-30,32617811.527291667,2.218219265225027,11111577.0041559,0.7556581212392757,43729388.53144757,2.973877386464303,8729771.919374999,0.593680181037761,1061381.2263430932,0.07218069434402376,9791153.145718092,0.6658608753817847,3.736387597355111,10.46897827884141,4.46621433457728
2008-10-31,32556474.27984375,2.2286424215209273,11023128.56862731,0.7545845331640126,43579602.84847106,2.98322695468494,8985688.1025,0.615112236037971,1058834.471141204,0.07248215514586392,10044522.573641203,0.6875943911838349,3.6231475996574916,10.410624955142104,4.338643527252603
2008-11-30,33214287.73859375,2.2829468574475276,10934892.36269888,0.7515975760920324,44149180.101292625,3.03454443353956,9224605.858125,0.6340429492494708,1058834.471141204,0.07277780115212762,10283440.329266204,0.7068207504015984,3.600618633406296,10.327291621808772,4.293230542277381
2008-12-31,33106290.5990625,2.284805383338269,10846656.156770444,0.7485736979216293,43952946.75583294,3.0333790812598984,9251977.475,0.638518165547759,1058834.471141204,0.07307465306294567,10310811.946141204,0.7115928186107047,3.5782934716950874,10.243958288475438,4.26280170615295
2009-01-31,33064912.35802083,2.2912574943701234,11768160.967509618,0.8154833958064166,44833073.32553045,3.10674089017654,9126300.804375,0.632413746858997,1095227.320283299,0.07589458512595389,10221528.1246583,0.7083083319849509,3.6230355613711582,10.74494833133416,4.386141952432302
2009-02-28,35008210.830052085,2.428709247481533,11676892.024152678,0.8100892610186777,46685102.85420476,3.238798508500211,9448021.418125,0.6554604318397735,1095227.320283299,0.07598185276532482,10543248.7384083,0.7314422846050983,3.7053483772689852,10.661614998000827,4.427961818270898
2009-03-31,35048847.8665625,2.4343243598907134,11585623.080795737,0.8046816431018751,46634470.947358236,3.2390060029925882,9453270.24375,0.6565786733590464,1095227.320283299,0.07606922074967915,10548497.5640333,0.7326478941087256,3.7075897507251456,10.578281664667495,4.420958592848855
2009-04-30,35190937.164375,2.44700366257636,11590049.607973123,0.8059147077464777,46780986.77234812,3.2529183703228375,9595019.909374999,0.6671902129535319,1112347.846760605,0.07734716590149866,10707367.756135603,0.7445373788550306,3.6676252365032633,10.419447155604992,4.36904642091343
2009-05-31,39983344.75338541,2.7758983880771324,11497353.954076406,0.7982195212813115,51480698.70746182,3.574117909358444,9906086.138124999,0.687743577046443,1112347.846760605,0.07722627043457612,11018433.984885603,0.764969847481019,4.036240367374129,10.336113822271658,4.672233711077256
2009-06-30,40106551.051770836,2.780099988637702,11404658.30017969,0.7905464214516771,51511209.351950526,3.570646410089379,10017104.919374999,0.6943642009154386,1112347.846760605,0.07710556393015472,11129452.766135603,0.7714697648455933,4.00380662622362,10.252780488938326,4.62836856711297
2009-07-31,40452013.99255209,2.79966394580232,11546880.314077709,0.799153893988318,51998894.30662979,3.598817839790638,10234686.284375,0.7083375920970915,1131745.0968979779,0.07832752021215057,11366431.38127298,0.7866651123092421,3.952442983456074,10.202721748675366,4.574777479614379
2009-08-31,43563820.10583334,3.0010846349198035,11452568.222669544,0.7889603446145462,55016388.32850288,3.7900449795343496,10512227.988125,0.724180887197068,1131745.0968979779,0.07796522005405003,11643973.085022978,0.802146107251118,4.144109141758021,10.119388415342033,4.724881097438083
2009-09-30,43741364.00901041,2.999377579363394,11358256.131261379,0.7788439970402953,55099620.14027179,3.7782215764036895,10732996.394375,0.735969475895748,1131745.0968979779,0.07760459569781586,11864741.491272978,0.8135740715935639,4.075410295668654,10.0360550820087,4.643979827187967
2009-10-31,43810142.268125,2.990198464862957,11263944.039853213,0.7688043551681633,55074086.30797821,3.75900282003112,10663887.69875,0.7278483697021315,1129097.4483941072,0.07706492793850582,11792985.147144107,0.8049132976406373,4.1082711583000195,9.976060131810321,4.670071709648124
2009-11-30,47829190.39895834,3.2561365070596313,11169852.585820371,0.760426101294749,58999042.98477871,4.016562608354381,11064954.13125,0.7532847785039672,1129097.4483941072,0.07686718907589955,12194051.579644106,0.8301519675798668,4.3225837027085,9.892726798476987,4.838346188666905
2009-12-31,47810126.43427084,3.2464871576148857,11075761.131787527,0.7520857809190755,58885887.56605837,3.998572938533961,10839594.448125,0.7360491760667339,1129097.4483941072,0.07666995758621674,11968691.896519106,0.8127191336529507,4.410693284059247,9.809393465143653,4.91999360290863
2010-01-31,47858400.14911459,3.241426637690707,11267062.776357302,0.7631127931152468,59125462.92547189,4.004539430805954,10941658.113125,0.7410732903290369,1134633.2476043936,0.07684816921032074,12076291.360729394,0.8179214595393577,4.373962305741059,9.930136279847254,4.895995066642776
2010-02-28,51121547.531979166,3.445748184949422,12777433.376533726,0.8612379708959628,63898980.90851289,4.306986155845385,11349324.682500001,0.7649790902879585,1196685.4368310734,0.08066024741008926,12546010.119331075,0.8456393376980478,4.50436911112479,10.677353449181663,5.093171478481148
2010-03-31,51256248.24791667,3.438174239097098,12677709.590131136,0.8503972883991712,63933957.8380478,4.288571527496269,11656508.967500001,0.7818970412351974,1196685.4368310734,0.08027144361629095,12853194.404331075,0.8621684848514883,4.397221191252574,10.594020115848329,4.9741687417802
2010-04-30,51331747.14708333,3.4266412420109265,12706000.008259296,0.8481866694413958,64037747.15534262,4.274827911452322,11817678.164375,0.7888869098265298,1183473.927725549,0.07900258212464623,13001152.09210055,0.8678894919511759,4.343640640157686,10.736189205856213,4.92554403653594
2010-05-31,54298438.57932291,3.6117560752263924,12607377.180948835,0.8386018514960094,66905815.76027174,4.450357926722402,12067799.473125,0.8027108919163431,1183473.927725549,0.0787208483369264,13251273.40085055,0.8814317402532695,4.499448196851927,10.652855872522881,5.049010290284805
2010-06-30,54214023.533229165,3.5932810781231823,12508754.353638373,0.8290746083856013,66722777.88686754,4.422355686508784,12066268.89625,0.7997468714320106,1183473.927725549,0.07844011924962253,13249742.82397555,0.8781869906816332,4.493022988247676,10.569522539189547,5.035779091963352
2010-07-31,54220862.92729167,3.580918651982688,12890086.507132085,0.8513024084651039,67110949.43442376,4.432221060447792,12174612.530000001,0.8040502259766742,1228079.1815915063,0.08110626445340349,13402691.711591508,0.8851564904300777,4.453600703405027,10.4961363243919,5.007273977389326
2010-08-31,57687529.681875,3.7958922148595686,12787746.575332792,0.8414454205022763,70475276.2572078,4.637337635361845,12405117.03875,0.8162680470369972,1227849.649716506,0.08079362995918542,13632966.688466506,0.8970616769961826,4.6503011218415615,10.41474954061787,5.169474690848464
2010-09-30,57578830.991770834,3.774841088293348,12685425.77118975,0.8316505493212634,70264256.76296058,4.606491637614612,12430883.693125,0.8149628903600088,1227849.649716506,0.08049724574399378,13658733.342841506,0.8954601361040025,4.6319177633055375,10.331416207284535,5.144273264532676
2010-10-31,57398539.53453125,3.7492169577172447,12583104.967046708,0.8219162178299992,69981644.50157796,4.571133175547244,12460355.398125,0.8138983349868847,1225272.4297995716,0.08003360728131952,13685627.827924572,0.8939319422682042,4.606492969146644,10.269638539981704,5.113513634996363
2010-11-30,60101375.080625,3.9221823424850437,12480998.931230081,0.8145030551959256,72582374.01185508,4.7366853976809695,12640746.869375,0.8249281168754607,1225272.4297995716,0.07996059794716513,13866019.299174571,0.9048887148226259,4.754574686265876,10.186305206648374,5.234550193953345
2010-12-31,59904623.149739586,3.9057761878538724,12378892.895413447,0.8071027336578696,72283516.04515304,4.7128789215117415,12566506.1375,0.8193351006262094,1225272.4297995716,0.07988765521456796,13791778.56729957,0.8992227558407774,4.767007033958056,10.102971873315038,5.241058337213874
2011-01-31,59700618.42932291,3.888924251922226,12810602.855173098,0.8344882420976253,72511221.28449601,4.723412494019851,12564148.138125,0.8184340746309409,1257733.287276883,0.08192929339804843,13821881.425401883,0.9003633680289893,4.751664639178019,10.185468560595483,5.246118024948089
2011-02-28,62543045.77770833,4.056011369710334,15168625.041068451,0.9837083382238323,77711670.81877679,5.039719707934166,12712079.2675,0.8243976192796197,1352760.190919671,0.0877285499392376,14064839.458419671,0.9121261692188574,4.919969775330724,11.213092418661503,5.525244070401105
2011-03-31,62373456.40124999,4.02707233101819,15055895.02515848,0.9720669940829999,77429351.42640847,4.99913932510119,12638149.37625,0.8159679550378616,1352760.190919671,0.08733944613090766,13990909.567169672,0.9033074011687692,4.935331474912308,11.129759085328171,5.534261447025581
2011-04-30,62191223.3740625,3.9974975074182675,15163069.95957947,0.9746445089791814,77354293.33364198,4.972142016397449,12631137.91,0.8118981999659456,1369263.4523351437,0.08801285681078115,14000401.362335144,0.8999110567767268,4.923643761725225,11.073887887477278,5.525148267659375
2011-05-31,65110325.782604165,4.177078311297557,15048964.671884878,0.965449077129457,80159290.45448904,5.142527388427014,12843537.594375,0.8239624311652903,1369263.4523351437,0.08784352712806817,14212801.046710143,0.9118059582933585,5.069500930267072,10.990554554143948,5.639936152701133
2011-06-30,64985858.59557292,4.161072260293343,14934859.384190278,0.9562854202124743,79920717.9797632,5.117357680505817,12971259.974374998,0.8305553119844766,1369263.4523351437,0.08767452322209382,14340523.426710142,0.9182298352065704,5.009988137155054,10.90722122081061,5.573068402155095
2011-07-31,64735923.122708336,4.137094005162957,15347498.451454548,0.9808162265239663,80083421.57416289,5.117910231686923,13042301.379999999,0.8334974501012284,1417056.9816401973,0.09056019688798572,14459358.361640196,0.9240576469892141,4.963535286953194,10.83054432552904,5.538518347163963
2011-08-31,67481370.143125,4.294819188857466,15229410.3696512,0.9692684625673175,82710780.5127762,5.264087651424783,13253142.096875,0.8434898234814875,1416460.6567653539,0.0901499539211308,14669602.753640354,0.9336397774026183,5.091726146891358,10.751735529618776,5.638242691490129
2011-09-30,67509558.71786459,4.278949993423237,15111371.981587425,0.9578022174824091,82620930.69945201,5.236752210905646,13380888.10625,0.8481191724792627,1416460.6567653539,0.08977935025883252,14797348.763015352,0.9378985227380953,5.0452225728075515,10.668402196285445,5.583495531710088
2011-10-31,67266163.36213541,4.245995685472347,14993333.593523644,0.9464138664519784,82259496.95565906,5.192409551924325,13529070.135625001,0.8539861730340988,1414064.9003580078,0.08925904445559239,14943135.03598301,0.9432452174896913,4.9719724037063635,10.60300244333035,5.504835281055717
2011-11-30,69743011.67708334,4.38155328659149,14875494.851827143,0.9345419962573053,84618506.52891049,5.316095282848796,13733336.793125,0.8627867583406478,1414064.9003580078,0.08883758476482824,15147401.693483008,0.9516243431054761,5.078373357303606,10.519669109997016,5.586338055939759
2011-12-31,69513906.99119791,4.346539277085922,14757656.110130643,0.9227611379767808,84271563.10132855,5.269300415062703,13772925.900625,0.8611882999906884,1414064.9003580078,0.08841811510512472,15186990.800983008,0.9496064150958131,5.047141579992342,10.436335776663684,5.548930937383192
2012-01-31,69201805.85270834,4.306593169355671,15262278.094925048,0.9498079101043935,84464083.94763339,5.256401079460065,13797532.689375002,0.8586533155001249,1460614.862853004,0.09089754109611772,15258147.552228006,0.9495508565962426,5.01552034053148,10.449214562361359,5.535670936364741
2012-02-29,71802708.77973957,4.455706099918786,17135671.077860445,1.0633514451667687,88938379.85760002,5.5190575450855555,13967397.310625,0.866744701621921,1530887.2006061382,0.09499897084597293,15498284.511231137,0.9617436724678939,5.140736472436368,11.193294366218336,5.738595119553333
2012-03-31,71529490.84947917,4.426088883647172,17008097.144476604,1.0524239556181216,88537587.99395578,5.478512839265294,14036003.964375,0.8685173119472887,1530887.2006061382,0.09472796101651412,15566891.164981138,0.9632452729638028,5.096143534230204,11.109961032885003,5.687557461256462
2012-04-30,71443918.82088542,4.408182382915487,17132374.15595996,1.057089689063102,88576292.97684538,5.465272071978589,14073509.02,0.868353745870254,1557681.7322724143,0.09611098164432179,15631190.752272414,0.9644647275145758,5.076482256085229,10.998635858023771,5.666637582550672
2012-05-31,74037191.21317708,4.557676316657433,17002567.344937257,1.0466658343003372,91039758.55811435,5.60434215095777,14351495.8175,0.8834677751036351,1557681.7322724143,0.09588976869241846,15909177.549772415,0.9793575437960536,5.158848398429468,10.915302524690437,5.7224679448886215
2012-06-30,73702803.08776042,4.526648868849251,16872760.53391456,1.0362843634897287,90575563.62167498,5.562933232338979,14444522.11375,0.8871478010058581,1557681.7322724143,0.09566906489325933,16002203.846022414,0.9828168658991174,5.1024743156854875,10.831969191357105,5.660193089228074
2012-07-31,73316178.97411457,4.492539280002708,17409778.547078602,1.066805650175984,90725957.52119318,5.559344930178692,14504427.568125002,0.8887766860676426,1581264.2960869814,0.09689391975466612,16085691.864211984,0.9856706058223087,5.054744741201269,11.010037088778317,5.640165078820358
2012-08-31,75589882.69552082,4.6223585842868955,17278006.52240469,1.0565586149921993,92867889.2179255,5.678917199279095,14682399.488750001,0.8978359655368888,1580539.7541351984,0.09665078499673939,16262939.2428852,0.9944867505336282,5.148333060508233,10.931712712192077,5.7104000593591255
2012-09-30,75346343.34229165,4.5980114013657545,17146294.876226757,1.0463528266250692,92492638.2185184,5.644364227990824,14723411.005625,0.8984963127315945,1580539.7541351984,0.09645245525467105,16303950.7597602,0.9949487679862655,5.117451609107834,10.848379378858745,5.6730199680680835
2012-10-31,75124828.32203126,4.575085953776889,17014583.23004882,1.0361844743455568,92139411.55208008,5.611270428122446,14878798.734375,0.9061156560240624,1578276.4184402972,0.09611669583098305,16457075.152815297,1.0022323518550456,5.049119197268781,10.780483717081175,5.5987719990643585
2012-11-30,77813302.86395834,4.717103014492948,16883060.1951788,1.023464256231066,94696363.05913714,5.740567270724014,15040203.093125,0.9117488236324054,1578276.4184402972,0.0956763455233847,16618479.511565298,1.00742516915579,5.17368697631001,10.697150383747845,5.698256750458735
2012-12-31,77378654.91869792,4.669264033414479,16751537.160308773,1.0108388424329575,94130192.0790067,5.680102875847437,14983674.780000001,0.9041606346368227,1578276.4184402972,0.09523801264253752,16561951.198440298,0.9993986472793602,5.164197438533694,10.61381705041451,5.683520676469044
2013-01-31,77220756.82661457,4.6383878046203435,17301587.7680773,1.0392474381494163,94522344.59469187,5.67763524276976,15066848.036875002,0.9050142352946016,1640967.9835740258,0.09856735670012066,16707816.020449027,1.0035815919947222,5.125209774308631,10.543525493041288,5.657372841489522
2013-02-28,79514065.0725,4.768465812750743,19096581.514511682,1.1452237539274093,98610646.5870117,5.913689566678152,15160707.90375,0.9091890506442558,1708214.6760977358,0.10244179160484508,16868922.57984774,1.011630842249101,5.244746193733619,11.17926322828236,5.8456991618905025
2013-03-31,79085196.81333333,4.735126985205688,18954230.291503534,1.13486076982197,98039427.10483687,5.869987755027658,15235220.886875,0.9121897454119836,1708214.6760977358,0.1022772116051823,16943435.562972736,1.0144669570171658,5.190945205229317,11.095929894949027,5.786277921054388
2013-04-30,78813706.13526042,4.7112906192375075,19100280.953250486,1.1417680869544926,97913987.0885109,5.853058706192,15159972.361249998,0.9062260750798913,1746150.7250356898,0.10438062025045301,16906123.086285688,1.0106066953303443,5.198802758817294,10.93850644128106,5.791628665470862
2013-05-31,80986814.51265624,4.819667414640184,18954768.39283084,1.1280315212385823,99941582.90548709,5.947698935878766,15267096.769375,0.9085717132881677,1746150.7250356898,0.10391649308776868,17013247.49441069,1.0124882063759364,5.304663731162795,10.855173107947724,5.874338978394372
2013-06-30,80552609.19854167,4.772511400561466,18809255.832411204,1.1143945402811966,99361865.03095287,5.886905940842663,15319029.337499999,0.9076086161102017,1746150.7250356898,0.10345442966088764,17065180.06253569,1.0110630457710894,5.25833637522673,10.771839774614394,5.822491451413894
2013-07-31,80145846.10791665,4.727298096626663,19374126.413167935,1.1427575521936666,99519972.52108459,5.87005564882033,15357519.475625,0.9058432359460452,1780295.801754296,0.10500842356487652,17137815.277379297,1.0108516595109218,5.218671298781145,10.882532214071814,5.807039631967787
2013-08-31,82197802.46307293,4.825836013981659,19225768.42968841,1.1287455735345626,101423570.89276133,5.954581587516222,15348530.697500002,0.9011128032890418,1779464.0460925624,0.10447239977098982,17127994.743592564,1.0055852030600316,5.355418318735973,10.804246633645299,5.921508758677254
2013-09-30,81540615.55078125,4.765041868781128,19077479.759180695,1.1148430654991486,100618095.30996194,5.879884934280277,15205191.510625001,0.8885556440991241,1779464.0460925624,0.10398769528960822,16984655.556717563,0.9925433393887324,5.362682574159145,10.720913300311965,5.924058628917365
2013-10-31,81123542.13322917,4.718674527594996,18929191.08867298,1.101045263425604,100052733.22190215,5.8197197910206,15260180.9925,0.8876316965738583,1777200.7184198434,0.1033735897115891,17037381.710919842,0.9910052862854474,5.316027521108653,10.651127299511465,5.872541621684447
2013-11-30,83456548.82760417,4.853839262151552,18781091.028804664,1.092309690518883,102237639.85640883,5.946148952670435,15444664.631875,0.8982628761203041,1777200.7184198434,0.10336212969469154,17221865.350294843,1.0016250058149956,5.403584397382441,10.567793966178133,5.936502102233571
2013-12-31,82979975.75411458,4.825586710927466,18632990.96893634,1.0835760409350592,101612966.72305092,5.9091627518625245,15402495.93,0.8957110314802291,1777200.7184198434,0.1033506709482534,17179696.648419842,0.9990617024284825,5.3874369538050955,10.484460632844797,5.914712512248992
2014-01-31,82519812.47973958,4.798294547791079,19202674.71278211,1.1165814197647437,101722487.19252169,5.9148759675558225,15394099.488125,0.895123503342415,1812064.9595220333,0.10536647084180667,17206164.447647035,1.0004899741842217,5.360483251611782,10.597122697989361,5.911979250345499
2014-02-28,84738702.01822917,4.897057648235643,21132448.68077722,1.2212462189459192,105871150.6990064,6.118303867181562,15581177.594375,0.9004377349400242,1888427.4719298414,0.10913240319119989,17469605.06630484,1.009570138131224,5.438530015139607,11.19050055927291,6.060305902576434
2014-03-31,84558318.73953125,4.856624048690709,20975079.724783067,1.2047079238693843,105533398.46431431,6.061331972560094,15714723.365,0.9025782980391821,1888427.4719298414,0.10846221177402646,17603150.836929843,1.0110405098132085,5.38083406086934,11.107167225939577,5.995142542488169
2014-04-30,84347881.28505208,4.81478681204199,21109051.66950598,1.204957161278003,105456932.95455806,6.019743973319993,15636384.048124999,0.8925636845400877,1926031.362984819,0.1099426596708361,17562415.411109816,1.0025063442109239,5.394334203192359,10.959869125284,6.004694142916526
2014-05-31,86580551.158125,4.91565302000022,20948549.055923913,1.1893640899017488,107529100.2140489,6.1050171099019686,15782185.1575,0.8960412597741612,1926031.362984819,0.1093513700181959,17708216.52048482,1.005392629792357,5.4859672658814445,10.876535791950667,6.072271597179734
2014-06-30,86061516.17416666,4.859905853836211,20788046.44234184,1.1739038897537108,106849562.61650851,6.033809743589922,15781027.821875,0.8911568480373111,1926031.362984819,0.10876326041827017,17707059.18485982,0.9999201084555813,5.453479782531768,10.793202458617333,6.034291832483893
2014-07-31,85625368.47078124,4.809271621930546,21339925.68414191,1.1985875312393164,106965294.15492314,6.007859153169862,15838296.384375,0.8895806313183027,1962095.623899524,0.11020391470495233,17800392.008274525,0.9997845460232551,5.406223396302488,10.876088516894168,6.009153849263558
2014-08-31,87682928.27625,4.91493314819649,21176417.715483624,1.1870118783211006,108859345.99173363,6.1019450265175905,15901812.319375,0.8913518973574825,1961040.759124291,0.10992315632546068,17862853.07849929,1.0012750536829431,5.514021076038977,10.798560721879143,6.094174626715298
2014-09-30,87146666.44963542,4.875049906494416,21012997.65222327,1.175482854514477,108159664.10185869,6.050532761008894,15885266.5075,0.8886337269915244,1961040.759124291,0.1097020914153465,17846307.26662429,0.9983358184068709,5.486005941951957,10.715227388545811,6.060618731144237
2014-10-31,86732064.6656771,4.842099270870627,20849577.58896291,1.1639954015925735,107581642.25464001,6.006094672463201,15880876.576875001,0.8866015260916947,1958821.9666262353,0.10935759978650356,17839698.543501236,0.9959591258781983,5.461415448059859,10.643936990799142,6.030463014400575
2014-11-30,88724480.47958334,4.93945008208274,20686342.425077386,1.1516455800837617,109410822.90466073,6.091095662166501,15937678.05625,0.887278964696419,1958821.9666262353,0.1090511127429356,17896500.022876237,0.9963300774393545,5.566964031174529,10.560603657465807,6.113531850630354
2014-12-31,88241973.73531249,4.898819987239488,20523107.261191867,1.1393558393532748,108765080.99650437,6.038175826592763,15989778.637500001,0.887684668249591,1958821.9666262353,0.10874548466397561,17948600.604126237,0.9964301529135666,5.5186488653672265,10.477270324132474,6.059808416011004
2015-01-31,87723858.5571875,4.856407546785989,21072116.888239905,1.1665559309169278,108795975.4454274,6.022963477702916,15997787.53375,0.8856402053967424,1997065.3808842504,0.11055787498025729,17994852.91463425,0.9961980803769996,5.483499413410723,10.551540820816642,6.045949692478423
2015-02-28,89643389.70947917,4.943025489125208,22860611.14891155,1.260556790325173,112504000.85839072,6.203582279450382,16125498.16875,0.8891759752871602,2065510.7421389637,0.1138943125593922,18191008.910888962,1.0030702878465525,5.559108237859052,11.067776449924429,6.184593796281795
2015-03-31,89089119.75791667,4.893013657014185,22688485.2537333,1.2461125276032028,111777605.01164997,6.139126184617388,16152233.97625,0.8871240579302806,2065510.7421389637,0.11344339575313134,18217744.718388963,1.000567453683412,5.515591211030745,10.984443116591093,6.135644490551118
2015-04-30,88611540.40364584,4.847515725768189,22814588.65447897,1.2480775842033442,111426129.05812481,6.095593309971534,16192777.36125,0.8858297976195988,2097844.9053660347,0.1147631123740867,18290622.266616035,1.0005929099936854,5.472287948310647,10.875250403936917,6.091981313369491
2015-05-31,90532283.27270834,4.941635413316624,22639768.24569847,1.2357744272859965,113172051.51840681,6.177409840602621,16180906.31375,0.88322239061091,2097844.9053660347,0.1145092590316653,18278751.219116036,0.9977316496425753,5.5950069493806405,10.791917070603585,6.191454228013714
2015-06-30,90206365.60072917,4.912954014651809,22464947.836917963,1.2235195923184097,112671313.43764713,6.136473606970219,16252856.354375001,0.8851873739067962,2097844.9053660347,0.11425596720694832,18350701.259741034,0.9994433411137446,5.550185372582039,10.70858373727025,6.1398914320965385
2015-07-31,89687001.46703126,4.873862856849235,23019011.90389452,1.2509227121502469,112706013.37092578,6.1247855689994815,16337267.044375,0.8878164921064575,2141461.7145763687,0.11637350495963598,18478728.75895137,1.0041899970660935,5.4897187652882815,10.749205436272868,6.099229813973503
